Id_contrat;Expo; typ_produit ;Recup_total;Statut_cloture;lgd ;tx_recup_total;controle;duree ;date_entree_defaut;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24;M25;M26;M27;M28;M29;M30;M31;M32;M33;M34;M35;M36;M37;M38;M39;M40;M41;M42;M43;M44;M45;M46;M47;M48
482886021;7463; Classique ;3753;clos;0.497119120996918;0.502880879003082;1;41;42551;1;65;19;10;51;6;52;70;69;40;52;48;35;53;16;16;2;47;45;46;8;9;5;11;34;52;16;17;12;6;29;14;34;45;24;52;39;41;41;0;2521;0;0;0;0;0;0;0
320719976;3703; Classique ;1881;clos;0.492033486362409;0.507966513637591;1;37;42674;67;26;1;19;5;28;15;4;14;26;18;30;22;7;24;28;2;18;15;19;2;22;9;24;23;4;12;2;26;7;22;11;0;12;21;23;1273;0;0;0;0;0;0;0;0;0;0;0
539689237;1932; Facilitié de paiement ;1129;clos;0.415631469979296;0.584368530020704;1;43;42490;23;10;21;15;5;14;19;1;19;9;19;8;3;4;2;19;5;3;12;13;14;17;14;9;10;13;7;14;9;11;5;4;10;15;3;9;10;5;8;9;11;5;693;0;0;0;0;0
253880862;4913; Classique ;2648;clos;0.461021778953796;0.538978221046204;1;44;42460;18;32;38;3;3;19;35;35;28;41;17;12;4;5;19;13;15;19;24;39;7;10;42;26;6;7;34;35;27;37;9;30;6;21;35;10;7;9;17;32;2;24;0;1796;0;0;0;0
388951515;2603; Facilitié de paiement ;1305;clos;0.498655397618133;0.501344602381867;1;47;42369;4;10;4;8;0;10;21;22;19;2;21;12;8;3;11;21;3;1;14;19;16;14;13;4;0;16;13;10;0;20;14;13;3;9;10;3;8;3;2;9;7;8;8;6;8;7;868;0
133837685;2960; Facilitié de paiement ;1480;clos;0.5;0.5;1;38;42643;30;2;8;21;15;22;20;13;23;18;18;22;4;25;7;4;2;22;2;9;18;0;0;10;10;5;14;19;12;20;13;15;15;0;0;7;16;1019;0;0;0;0;0;0;0;0;0;0
890735705;1089; Facilitié de paiement ;759;clos;0.303030303030303;0.696969696969697;1;41;42551;0;4;15;10;3;11;11;14;12;7;6;7;12;2;5;9;3;2;1;3;10;2;4;11;11;10;4;7;6;6;10;5;6;9;3;5;10;4;5;6;488;0;0;0;0;0;0;0
765166788;3707; Classique ;1918;clos;0.482600485567845;0.517399514432155;1;42;42521;23;20;35;17;27;29;28;29;17;22;12;3;6;23;21;12;16;25;23;10;12;16;25;6;0;17;4;20;24;5;12;1;6;1;11;17;9;15;11;14;24;1270;0;0;0;0;0;0
248675025;4081; Classique ;2467;clos;0.395491301151679;0.604508698848321;1;41;42551;7;42;14;25;10;40;12;32;34;5;22;28;12;28;33;26;28;7;16;35;0;31;12;27;37;0;11;3;3;35;10;0;8;7;0;14;14;28;25;13;1733;0;0;0;0;0;0;0
913958300;5107; Classique ;2604;clos;0.490111611513609;0.509888388486391;1;46;42400;30;3;17;44;43;27;39;6;38;21;38;19;34;42;43;23;14;11;12;32;16;30;24;0;33;21;21;4;36;37;18;10;26;31;21;23;8;16;16;27;10;9;10;15;29;1577;0;0
616192964;6357; Classique ;3499;clos;0.449583136699701;0.550416863300299;1;40;42582;82;9;42;40;62;37;0;63;2;58;34;58;40;8;3;11;58;55;17;37;32;42;46;3;30;52;45;16;25;13;27;5;44;36;0;38;37;27;16;2249;0;0;0;0;0;0;0;0
370545456;1058; Facilitié de paiement ;583;clos;0.448960302457467;0.551039697542533;1;43;42490;0;2;1;9;3;11;3;3;0;5;9;10;9;3;10;0;10;4;9;0;0;4;8;9;7;5;1;6;8;1;2;0;1;6;6;0;5;2;8;8;2;3;390;0;0;0;0;0
506882332;6764; Classique ;4555;clos;0.326581904198699;0.673418095801301;1;45;42429;73;89;46;25;72;78;80;28;61;48;22;33;63;25;55;42;65;11;30;18;55;70;41;16;30;35;27;40;61;44;36;61;54;11;33;17;55;11;49;16;0;46;26;47;2710;0;0;0
380629573;5976; Classique ;4024;clos;0.326639892904953;0.673360107095047;1;46;42400;55;18;41;13;75;58;41;20;57;0;18;0;50;54;19;21;58;0;21;59;15;63;34;8;10;38;40;47;60;18;8;3;38;50;19;20;52;10;16;51;22;21;51;47;35;2570;0;0
431932533;3040; Classique ;1639;clos;0.460855263157895;0.539144736842105;1;42;42521;16;2;4;5;31;3;21;16;13;27;3;6;28;10;24;27;8;15;11;2;3;5;24;20;10;22;17;9;22;24;2;17;2;22;8;17;14;6;17;6;17;1083;0;0;0;0;0;0
337663485;1938; Facilitié de paiement ;1220;assimilé clos;0.370485036119711;0.629514963880289;1;48;42369;8;20;14;8;6;13;8;0;21;19;0;22;8;2;11;15;6;13;10;6;17;9;5;13;10;11;17;3;13;3;0;17;17;3;17;4;1;8;2;8;11;16;7;6;10;15;11;75.6
362449483;6562; Classique ;3586;assimilé clos;0.453520268210911;0.546479731789089;1;48;42369;25;67;65;22;58;31;30;1;16;38;50;1;50;45;13;40;55;14;57;16;39;44;50;24;41;47;26;45;33;50;29;22;46;21;29;25;36;16;3;17;15;9;3;13;37;25;19;212.8
524967360;4152; Classique ;2691;clos;0.351878612716763;0.648121387283237;1;38;42643;64;9;38;49;30;3;24;30;14;33;18;13;9;16;42;42;37;32;13;36;36;37;1;41;38;17;17;16;30;27;31;0;21;11;5;6;2;1803;0;0;0;0;0;0;0;0;0;0
515164288;2346; Facilitié de paiement ;1553;clos;0.338022165387894;0.661977834612106;1;40;42582;3;11;1;1;19;6;17;13;13;12;23;26;26;25;17;16;16;6;8;13;21;13;18;0;12;4;24;3;18;23;14;11;7;22;6;19;19;13;3;1031;0;0;0;0;0;0;0;0
664239605;1076; Facilitié de paiement ;546;clos;0.492565055762082;0.507434944237918;1;44;42460;0;10;1;6;1;2;7;3;0;7;2;6;1;9;6;3;1;3;7;9;9;7;5;0;4;2;6;2;2;3;5;5;8;5;4;5;7;2;5;6;4;5;0;361;0;0;0;0
340030780;3718; Classique ;2384;clos;0.358795051102743;0.641204948897257;1;41;42551;10;11;15;30;43;36;19;22;20;20;3;23;9;10;7;27;10;30;32;31;39;14;28;36;24;16;12;1;32;28;21;29;32;3;7;29;30;23;27;7;1538;0;0;0;0;0;0;0
378149730;2610; Facilitié de paiement ;1511;clos;0.421072796934866;0.578927203065134;1;47;42369;24;13;24;28;12;17;27;15;17;12;7;26;18;6;21;16;3;17;8;10;10;22;15;10;15;17;4;13;12;7;4;1;4;3;15;8;4;7;3;4;3;19;2;19;8;15;946;0
827035707;6053; Classique ;3160;clos;0.477944820750041;0.522055179249959;1;47;42369;15;40;38;25;42;6;39;4;15;49;20;21;24;50;35;26;5;3;6;30;45;43;25;13;16;47;39;38;24;47;38;20;19;36;38;12;19;19;24;4;38;25;34;17;27;3;1957;0
247117179;6207; Classique ;4248;clos;0.315611406476559;0.684388593523441;1;47;42369;161;16;49;55;56;52;48;48;1;12;59;21;59;45;67;69;60;67;60;3;4;42;43;37;4;21;44;16;7;35;51;25;39;6;42;17;14;37;16;37;35;12;15;10;46;47;2538;0
782391560;7250; Classique ;4351;clos;0.399862068965517;0.600137931034483;1;39;42613;102;67;16;5;36;38;15;77;14;66;34;60;66;23;20;10;69;25;37;22;57;8;9;9;60;4;6;22;40;4;32;13;4;0;39;49;38;3;3152;0;0;0;0;0;0;0;0;0
849266444;1614; Facilitié de paiement ;872;clos;0.459727385377943;0.540272614622057;1;40;42582;34;11;1;3;12;7;4;0;0;9;11;10;5;4;0;6;9;11;14;4;6;0;4;8;4;5;13;5;0;10;11;9;9;5;7;0;2;6;11;602;0;0;0;0;0;0;0;0
507769917;6477; Classique ;4003;clos;0.381966960012351;0.618033039987649;1;47;42369;194;1;49;63;13;18;40;69;4;24;15;11;11;0;67;40;44;50;6;59;7;3;17;11;15;30;46;37;27;14;49;6;36;25;42;4;57;52;28;53;25;42;1;38;44;17;2499;0
527353824;2372; Facilitié de paiement ;1217;clos;0.486930860033727;0.513069139966273;1;35;42735;5;16;23;13;8;1;23;1;12;6;17;2;16;19;1;18;8;17;18;1;8;17;19;9;2;16;10;0;18;8;0;12;7;6;860;0;0;0;0;0;0;0;0;0;0;0;0;0
179370471;2622; Facilitié de paiement ;1582;clos;0.396643783371472;0.603356216628528;1;35;42735;16;14;21;26;10;10;6;16;17;9;18;5;4;19;12;13;25;5;5;20;21;14;25;9;15;8;6;4;9;11;18;14;17;18;1122;0;0;0;0;0;0;0;0;0;0;0;0;0
466209558;3015; Classique ;1550;clos;0.485903814262023;0.514096185737977;1;42;42521;71;14;10;22;24;1;22;22;5;26;11;9;20;13;0;10;21;24;11;17;10;23;18;7;2;2;18;15;5;18;1;11;21;3;11;3;5;13;9;6;1;995;0;0;0;0;0;0
936320136;6603; Classique ;4468;clos;0.323337876722702;0.676662123277298;1;46;42400;42;11;17;22;54;65;70;4;46;30;22;29;30;69;53;36;71;42;55;60;7;57;67;9;58;63;15;41;20;39;38;2;39;62;39;23;39;23;14;2;8;56;21;8;3;2887;0;0
579181245;5439; Classique ;2758;clos;0.492921492921493;0.507078507078507;1;35;42735;94;8;27;6;52;31;16;0;45;26;38;17;3;26;4;23;36;33;21;20;11;35;10;41;10;17;3;36;5;3;28;10;30;4;1989;0;0;0;0;0;0;0;0;0;0;0;0;0
952392836;6366; Classique ;3640;clos;0.428212378259504;0.571787621740496;1;41;42551;20;61;10;44;43;53;9;23;56;2;43;62;9;57;18;61;36;10;5;8;20;19;49;55;44;43;50;25;23;39;13;33;48;21;21;3;43;43;4;3;2411;0;0;0;0;0;0;0
930218426;5879; Classique ;3517;assimilé clos;0.401769008334751;0.598230991665249;1;48;42369;99;61;47;63;42;32;57;56;28;32;10;35;47;36;45;1;28;16;47;36;23;12;8;3;51;42;37;26;31;17;13;33;3;43;20;27;31;22;0;35;29;9;13;2;12;37;1;211.9
746305123;6203; Classique ;3157;clos;0.491052716427535;0.508947283572465;1;40;42582;188;33;17;17;29;26;17;17;7;50;19;26;38;0;34;10;52;14;4;32;10;0;27;7;38;43;41;3;38;42;12;37;38;23;18;21;29;39;17;2044;0;0;0;0;0;0;0;0
511622139;5434; Classique ;3395;clos;0.37523003312477;0.62476996687523;1;39;42613;63;51;14;16;24;46;18;36;60;53;46;45;43;35;0;19;50;10;36;51;1;40;27;1;28;21;27;31;6;9;41;11;7;27;47;17;30;43;2265;0;0;0;0;0;0;0;0;0
814946787;6476; Classique ;3628;clos;0.439777640518839;0.560222359481161;1;38;42643;20;50;24;41;59;26;12;20;26;39;63;34;19;39;38;38;56;7;13;43;18;55;10;45;8;16;43;26;36;23;53;44;27;10;29;25;5;2488;0;0;0;0;0;0;0;0;0;0
353623614;1949; Facilitié de paiement ;1071;clos;0.450487429451001;0.549512570548999;1;40;42582;4;3;1;2;4;20;14;13;0;18;13;16;17;6;11;1;3;14;13;5;4;10;16;16;13;6;10;14;4;5;4;4;1;4;5;10;14;7;9;737;0;0;0;0;0;0;0;0
766089525;2003; Facilitié de paiement ;1113;clos;0.444333499750374;0.555666500249626;1;42;42521;34;6;11;4;6;10;8;18;3;2;12;6;10;16;0;13;5;17;7;6;11;7;17;10;12;9;16;14;7;14;3;1;15;1;8;5;7;2;4;11;12;733;0;0;0;0;0;0
942973448;1073; Facilitié de paiement ;651;clos;0.393289841565704;0.606710158434296;1;36;42704;9;5;0;8;4;8;1;2;4;11;7;9;7;1;7;10;11;7;8;3;0;9;1;4;10;10;7;3;8;7;7;9;2;9;5;438;0;0;0;0;0;0;0;0;0;0;0;0
737999854;5965; Classique ;3500;clos;0.413243922883487;0.586756077116513;1;44;42460;172;47;8;2;38;55;35;7;17;14;55;41;27;43;38;24;33;25;19;12;7;34;54;45;31;6;51;31;44;14;36;39;9;26;24;12;20;0;33;25;43;31;36;2137;0;0;0;0
974555878;5730; Classique ;3520;clos;0.385689354275742;0.614310645724258;1;42;42521;83;23;43;29;48;56;45;31;23;15;13;56;44;8;19;29;55;42;7;0;32;16;0;45;45;42;33;31;38;29;10;41;24;29;45;6;45;13;24;31;19;2253;0;0;0;0;0;0
669775538;4144; Classique ;2571;clos;0.379584942084942;0.620415057915058;1;43;42490;27;30;32;46;12;4;38;7;12;44;2;30;39;12;21;2;36;1;8;19;21;20;26;26;41;14;6;9;18;25;17;37;32;18;16;13;5;36;22;10;34;10;1693;0;0;0;0;0
197401968;1532; Facilitié de paiement ;856;clos;0.441253263707572;0.558746736292428;1;46;42400;1;11;15;1;15;6;8;6;0;11;13;3;9;5;5;7;1;1;11;14;10;9;5;13;11;3;13;7;11;10;1;11;2;12;5;9;6;3;6;1;7;9;6;6;5;532;0;0
225893527;7361; Classique ;4891;clos;0.335552234750713;0.664447765249287;1;39;42613;50;83;73;4;11;1;40;62;68;32;15;5;54;25;17;44;58;65;70;17;7;22;81;65;39;15;42;53;53;67;22;36;34;31;12;28;48;42;3400;0;0;0;0;0;0;0;0;0
469897780;4367; Classique ;2627;clos;0.398442866956721;0.601557133043279;1;47;42369;33;40;4;8;10;18;5;25;25;29;36;27;46;27;22;34;36;4;34;1;0;38;15;0;9;10;2;32;20;29;38;27;33;30;30;19;32;25;33;23;31;20;5;4;22;8;1628;0
427300002;6528; Classique ;4252;clos;0.348651960784314;0.651348039215686;1;36;42704;174;27;73;34;16;8;51;77;9;7;44;62;71;49;54;36;69;39;16;32;58;19;60;14;54;36;20;3;30;22;48;39;4;6;19;2872;0;0;0;0;0;0;0;0;0;0;0;0
329374016;6124; Classique ;4177;assimilé clos;0.317929457870673;0.682070542129327;1;48;42369;2;25;54;63;58;34;66;30;27;55;35;35;19;36;67;34;66;29;7;16;54;25;23;51;38;44;38;29;26;46;5;55;54;21;25;56;56;14;41;5;28;8;48;21;29;31;43;250.5
486019967;5254; Classique ;2728;clos;0.480776551199086;0.519223448800914;1;35;42735;8;9;21;32;9;2;27;45;8;21;25;48;6;33;30;41;7;28;34;43;32;19;41;11;15;25;14;0;32;18;30;32;20;35;1927;0;0;0;0;0;0;0;0;0;0;0;0;0
628265515;4924; Classique ;2870;clos;0.417140536149472;0.582859463850528;1;45;42429;78;28;40;10;17;51;32;8;52;1;9;45;40;40;27;21;28;6;43;36;14;11;29;19;32;42;3;21;20;28;5;0;19;19;7;3;28;32;27;33;10;24;27;0;1805;0;0;0
245312447;2568; Facilitié de paiement ;1325;clos;0.484034267912773;0.515965732087227;1;36;42704;2;23;3;16;21;24;14;23;7;12;13;12;14;13;14;8;8;18;18;2;0;14;14;1;11;2;11;12;3;18;14;10;8;9;3;930;0;0;0;0;0;0;0;0;0;0;0;0
398978891;4182; Classique ;2825;clos;0.324485891917743;0.675514108082257;1;45;42429;148;36;37;37;22;13;39;16;47;14;22;16;42;46;7;9;3;21;25;10;27;32;17;3;25;8;31;22;18;24;11;35;30;31;16;21;21;20;5;6;8;19;5;29;1751;0;0;0
181824256;6618; Classique ;4055;clos;0.387277122997885;0.612722877002115;1;40;42582;73;34;20;41;18;12;71;55;46;21;17;17;59;67;62;25;9;58;66;64;15;20;39;19;28;16;50;59;11;22;31;51;49;39;0;22;4;15;43;2687;0;0;0;0;0;0;0;0
737107892;4313; Classique ;2713;clos;0.370971481567354;0.629028518432646;1;47;42369;2;13;53;0;30;20;25;31;47;45;1;46;43;35;33;35;6;39;11;20;35;1;5;22;39;22;27;30;37;32;20;34;37;30;9;5;29;15;7;27;24;15;4;8;18;21;1625;0
997473098;3870; Classique ;2238;clos;0.421705426356589;0.578294573643411;1;42;42521;78;25;39;10;7;12;38;14;37;31;22;8;8;20;5;11;6;6;7;35;3;10;33;35;27;28;19;26;21;29;1;15;7;1;21;4;0;25;8;28;16;1462;0;0;0;0;0;0
393498374;5081; Classique ;3553;clos;0.300728203109624;0.699271796890376;1;40;42582;32;50;51;68;10;45;64;50;44;10;29;38;60;2;46;37;25;18;54;9;39;43;49;18;18;48;19;24;7;2;17;9;13;45;32;1;15;0;42;2370;0;0;0;0;0;0;0;0
138345692;1824; Facilitié de paiement ;1095;clos;0.399671052631579;0.600328947368421;1;35;42735;23;5;3;10;2;15;6;10;9;16;12;5;3;4;17;8;11;9;7;14;11;15;3;13;15;12;7;3;12;7;11;0;10;14;773;0;0;0;0;0;0;0;0;0;0;0;0;0
222368034;1338; Facilitié de paiement ;916;clos;0.315396113602392;0.684603886397608;1;42;42521;8;4;6;14;5;12;13;13;4;13;4;9;6;9;7;2;8;15;13;12;10;5;10;4;8;13;12;11;2;13;1;0;0;3;0;5;7;12;12;10;8;593;0;0;0;0;0;0
705115446;1277; Facilitié de paiement ;653;clos;0.488645262333594;0.511354737666406;1;39;42613;12;1;5;10;3;5;7;2;1;9;0;11;4;11;3;10;9;11;4;8;8;10;7;0;4;0;4;0;7;1;5;4;7;7;3;7;8;6;439;0;0;0;0;0;0;0;0;0
987435321;6655; Classique ;3688;clos;0.445830202854996;0.554169797145004;1;47;42369;15;58;28;16;45;19;53;68;26;38;37;2;47;23;5;46;32;52;53;4;19;55;57;28;20;29;5;3;16;42;8;54;7;11;22;18;37;37;6;44;15;35;39;44;20;15;2335;0
188343885;7061; Classique ;4436;clos;0.371760373884719;0.628239626115281;1;38;42643;26;58;15;77;42;1;64;6;26;56;33;51;76;74;64;33;0;1;63;39;44;67;18;5;20;23;11;40;14;37;15;52;23;29;43;6;3;3181;0;0;0;0;0;0;0;0;0;0
892805677;1293; Facilitié de paiement ;744;clos;0.424593967517401;0.575406032482599;1;47;42369;4;14;6;4;4;10;0;9;2;0;6;12;8;11;8;10;3;10;9;10;3;4;5;7;4;10;8;6;8;8;2;4;7;5;4;4;0;10;0;6;1;1;3;0;9;8;477;0
240144004;6388; Classique ;3545;clos;0.445053224796493;0.554946775203507;1;36;42704;37;40;56;1;12;66;53;8;62;20;29;26;43;22;57;36;38;2;0;10;31;17;24;48;15;39;8;39;34;14;44;1;38;12;12;2551;0;0;0;0;0;0;0;0;0;0;0;0
590595457;4531; Classique ;2479;clos;0.452880158905319;0.547119841094681;1;43;42490;20;9;17;7;3;13;19;35;19;23;8;21;16;22;42;38;36;10;10;24;37;31;38;35;20;18;4;25;2;1;10;12;13;0;13;5;21;28;21;4;1;14;1734;0;0;0;0;0
275000829;2243; Facilitié de paiement ;1173;clos;0.477039679001337;0.522960320998663;1;40;42582;29;6;1;6;15;12;2;18;17;17;3;1;13;10;17;19;11;19;3;12;4;16;8;2;10;9;14;11;2;13;9;1;5;12;16;4;4;4;12;786;0;0;0;0;0;0;0;0
225447420;5860; Classique ;3318;clos;0.433788395904437;0.566211604095563;1;41;42551;124;4;7;61;14;51;57;30;0;30;55;16;29;33;6;39;49;32;31;9;17;18;19;41;8;24;1;18;44;43;17;3;37;23;5;2;9;27;42;1;2242;0;0;0;0;0;0;0
973592297;5452; Classique ;3003;clos;0.449192956713133;0.550807043286867;1;37;42674;46;57;56;51;24;27;45;21;45;8;43;33;17;29;24;31;3;35;2;46;25;46;36;32;34;25;28;22;38;25;25;27;20;10;23;10;1934;0;0;0;0;0;0;0;0;0;0;0
136301474;1601; Facilitié de paiement ;878;clos;0.45159275452842;0.54840724547158;1;44;42460;12;13;17;16;16;11;1;12;15;15;6;3;12;6;2;14;9;5;4;11;8;10;11;7;10;3;10;0;3;1;2;7;1;8;9;5;9;1;1;8;5;10;2;547;0;0;0;0
909748973;1270; Facilitié de paiement ;805;clos;0.366141732283465;0.633858267716535;1;39;42613;13;13;4;5;15;10;12;12;7;10;13;7;0;5;5;11;1;5;2;5;11;6;10;10;10;12;4;2;11;1;0;5;9;7;3;1;1;6;541;0;0;0;0;0;0;0;0;0
504649970;3844; Classique ;2082;clos;0.45837669094693;0.54162330905307;1;35;42735;44;29;13;11;32;34;1;26;35;24;29;23;25;20;9;29;29;11;11;27;18;1;29;30;5;10;1;27;1;24;26;5;19;19;1405;0;0;0;0;0;0;0;0;0;0;0;0;0
218992142;2756; Facilitié de paiement ;1540;clos;0.44121915820029;0.55878084179971;1;45;42429;2;12;26;15;8;20;13;26;7;27;15;0;19;14;19;2;10;13;0;4;10;1;19;19;5;5;15;23;10;17;15;20;2;6;10;21;12;9;19;21;1;7;13;6;1002;0;0;0
749499647;3511; Classique ;1978;clos;0.436627741384221;0.563372258615779;1;42;42521;52;2;13;0;28;36;7;17;12;25;18;35;7;16;12;13;23;4;20;22;5;29;5;26;23;24;5;29;5;23;17;3;13;28;18;6;23;14;24;4;14;1278;0;0;0;0;0;0
775359259;6889; Classique ;4552;clos;0.339236463928001;0.660763536071999;1;35;42735;65;72;64;68;34;51;79;63;10;68;51;2;72;19;55;34;73;58;18;19;17;64;12;68;31;29;61;5;23;55;14;56;56;11;3075;0;0;0;0;0;0;0;0;0;0;0;0;0
131927642;4911; Classique ;3214;clos;0.34555080431684;0.65444919568316;1;40;42582;74;6;41;22;57;41;46;26;18;12;44;20;40;38;13;7;7;1;21;12;12;16;34;40;4;40;4;46;0;2;48;32;33;16;4;42;1;16;13;2265;0;0;0;0;0;0;0;0
223613300;6754; Classique ;4319;clos;0.360527095054782;0.639472904945218;1;37;42674;1;17;65;48;54;41;79;50;58;23;63;13;40;5;55;51;11;25;60;15;54;22;46;26;2;17;32;48;33;43;41;14;27;1;11;51;3077;0;0;0;0;0;0;0;0;0;0;0
112878015;1465; Facilitié de paiement ;872;clos;0.404778156996587;0.595221843003413;1;42;42521;2;9;9;11;6;0;0;4;6;15;5;4;1;13;14;9;8;1;1;11;10;9;10;12;0;14;8;2;1;11;0;6;3;4;5;1;7;11;1;12;6;610;0;0;0;0;0;0
840334327;5863; Classique ;3443;clos;0.412757973733583;0.587242026266417;1;38;42643;27;28;54;16;30;46;19;9;30;59;32;58;45;58;41;8;5;5;52;25;7;45;2;48;46;39;14;41;13;22;0;22;24;17;37;34;21;2364;0;0;0;0;0;0;0;0;0;0
804859531;4961; Classique ;3030;clos;0.389236041120742;0.610763958879258;1;40;42582;11;51;17;17;21;5;30;37;32;9;18;31;5;51;27;14;50;3;33;26;46;30;38;43;18;23;26;46;24;35;23;11;22;19;6;40;29;16;30;2017;0;0;0;0;0;0;0;0
408558631;5770; Classique ;2918;clos;0.494280762564991;0.505719237435009;1;37;42674;83;33;29;39;37;4;18;29;50;13;32;2;4;5;7;48;3;5;4;19;26;24;34;36;4;40;32;39;31;27;32;0;0;32;25;36;2036;0;0;0;0;0;0;0;0;0;0;0
202581597;1090; Facilitié de paiement ;751;assimilé clos;0.311009174311927;0.688990825688073;1;48;42369;1;15;5;8;0;7;2;4;10;8;12;8;1;4;9;6;13;2;4;5;3;1;8;1;11;0;7;7;7;10;9;2;2;9;8;0;4;10;0;10;5;4;5;4;8;4;7;48.1
446719716;5094; Classique ;2623;clos;0.485080486847271;0.514919513152729;1;42;42521;20;42;40;28;47;35;38;14;19;32;6;22;31;28;36;23;23;16;19;9;14;0;34;23;20;12;33;34;16;9;21;34;12;25;15;30;0;7;20;22;15;1699;0;0;0;0;0;0
797604132;3904; Classique ;2599;clos;0.334272540983607;0.665727459016393;1;46;42400;10;0;23;4;34;45;14;10;24;2;0;17;28;4;24;4;16;29;12;22;41;30;21;23;27;34;0;20;37;15;8;18;32;21;25;4;25;30;20;27;17;24;0;18;5;1755;0;0
721698278;2200; Facilitié de paiement ;1276;clos;0.42;0.58;1;41;42551;22;23;11;23;21;21;9;15;9;6;6;4;2;1;11;14;7;10;3;11;4;3;8;19;12;1;10;15;14;10;13;5;6;8;18;11;8;4;15;2;861;0;0;0;0;0;0;0
337283667;3091; Classique ;1976;clos;0.360724684568101;0.639275315431899;1;42;42521;11;25;5;37;30;0;8;28;14;32;13;6;1;3;4;15;29;19;21;28;32;18;4;5;14;28;9;22;2;21;9;24;15;9;13;19;15;26;24;3;1;1334;0;0;0;0;0;0
761979992;6696; Classique ;3820;assimilé clos;0.429510155316607;0.570489844683393;1;48;42369;5;36;33;64;26;19;5;57;45;46;50;60;14;63;51;55;53;4;33;53;40;38;23;44;5;7;10;19;25;41;15;31;25;45;0;28;11;19;6;18;12;35;24;27;18;42;21;241.9
726883838;3269; Classique ;1911;clos;0.41541755888651;0.58458244111349;1;36;42704;22;7;13;15;26;25;6;17;32;32;22;32;14;11;6;31;20;3;7;19;7;1;3;6;26;7;8;18;12;27;5;25;23;24;22;1337;0;0;0;0;0;0;0;0;0;0;0;0
431492185;5847; Classique ;3346;clos;0.427740721737643;0.572259278262357;1;43;42490;16;11;55;33;48;62;8;42;52;37;16;30;28;17;27;10;34;31;8;41;51;52;37;46;23;28;9;33;43;38;21;11;8;35;23;42;26;8;24;28;18;6;2130;0;0;0;0;0
813779991;1581; Facilitié de paiement ;1042;clos;0.340923466160658;0.659076533839342;1;38;42643;8;16;17;18;9;4;9;17;0;10;13;14;11;10;0;8;15;5;1;7;13;2;8;11;1;8;12;9;0;4;4;12;4;5;8;4;10;735;0;0;0;0;0;0;0;0;0;0
961564533;2236; Facilitié de paiement ;1544;clos;0.309481216457961;0.690518783542039;1;47;42369;22;16;12;22;17;6;3;1;10;24;12;22;18;26;26;16;16;4;24;18;7;9;6;19;17;17;0;7;10;7;13;4;18;2;5;7;9;17;8;17;4;2;6;8;10;15;985;0
951633105;2583; Facilitié de paiement ;1744;clos;0.32481610530391;0.67518389469609;1;47;42369;2;14;10;27;33;29;12;13;3;28;0;31;2;17;24;25;4;18;22;7;21;6;8;14;20;10;25;21;23;19;12;7;7;22;24;16;21;16;22;0;22;17;4;14;19;20;1013;0
143069314;5141; Classique ;3011;clos;0.414316280879206;0.585683719120794;1;38;42643;112;34;22;4;4;35;50;35;2;1;5;12;0;8;14;7;14;18;44;45;32;5;20;40;41;8;20;39;18;26;3;10;10;7;0;28;7;2231;0;0;0;0;0;0;0;0;0;0
510905831;5110; Classique ;3397;clos;0.335225048923679;0.664774951076321;1;37;42674;8;65;16;63;57;52;13;3;51;3;2;19;50;22;30;43;41;32;3;4;39;52;20;17;44;28;38;51;37;1;31;16;48;34;39;22;2303;0;0;0;0;0;0;0;0;0;0;0
657441424;6382; Classique ;4177;clos;0.345502977123159;0.654497022876841;1;40;42582;184;32;58;31;43;28;33;54;51;14;29;41;31;20;29;52;42;37;66;10;34;52;47;0;24;46;0;45;2;38;13;59;49;35;44;10;0;53;38;2703;0;0;0;0;0;0;0;0
665260109;5498; Classique ;3491;clos;0.365041833393961;0.634958166606039;1;38;42643;42;61;11;12;66;30;5;30;49;45;6;61;58;14;58;15;36;50;18;33;26;47;16;17;16;7;41;48;41;12;3;26;2;38;37;0;25;2389;0;0;0;0;0;0;0;0;0;0
954858301;2506; Facilitié de paiement ;1608;clos;0.358339984038308;0.641660015961692;1;35;42735;5;28;12;29;25;2;18;23;0;6;27;15;27;12;3;7;20;16;11;13;23;9;17;24;15;23;18;20;3;1;1;13;2;10;1130;0;0;0;0;0;0;0;0;0;0;0;0;0
559264845;3189; Classique ;2083;clos;0.346817184070241;0.653182815929759;1;40;42582;4;33;8;8;24;32;30;20;4;1;37;25;16;19;12;29;11;2;34;24;34;33;7;26;22;11;12;5;28;14;6;3;29;24;22;3;25;1;22;1383;0;0;0;0;0;0;0;0
644471301;6239; Classique ;3996;assimilé clos;0.359512742426671;0.640487257573329;1;48;42369;107;68;64;62;45;59;5;27;57;21;35;5;37;24;40;17;31;46;53;11;2;36;9;36;38;14;7;31;22;21;9;19;40;28;26;48;32;14;18;10;43;10;23;1;37;10;33;256.5
865899179;7486; Classique ;4384;clos;0.414373497194764;0.585626502805236;1;35;42735;32;81;35;20;58;2;38;35;27;53;38;13;67;58;26;7;49;48;39;4;32;40;35;61;7;17;5;32;0;29;32;23;6;48;3287;0;0;0;0;0;0;0;0;0;0;0;0;0
